grupo,idx,clase_real,clase_pred,distancia,feature,peso_lime
representativo,11897,1,2,1,País para todos / poderosos,0.01772908334220176
representativo,11897,1,2,1,Apoyo a la democracia,0.007972049254894979
representativo,11897,1,2,1,Componente igualitario,-0.0067507124964750085
representativo,11897,1,2,1,Conoce caso de corrupción,-0.006533504483746993
representativo,11897,1,2,1,Situación económica país,0.0061894857988870795
representativo,11897,1,2,1,Aprobación gobierno,-0.005203058597503567
representativo,11897,1,2,1,Expectativa económica país,-0.0037326809106089194
representativo,11897,1,2,1,Confianza Partidos Políticos,0.0028915257410722355
representativo,11897,1,2,1,Victimización delictiva,0.002761210849148463
representativo,11897,1,2,1,Sexo,0.002147648009734352
representativo,24449,1,2,1,País para todos / poderosos,0.01814853001234653
representativo,24449,1,2,1,Apoyo a la democracia,0.008517570026713118
representativo,24449,1,2,1,Situación económica país,0.006255176698895748
representativo,24449,1,2,1,Expectativa económica personal,-0.00553592730871269
representativo,24449,1,2,1,Aprobación gobierno,-0.005304166488813735
representativo,24449,1,2,1,Victimización delictiva,0.004455243029031906
representativo,24449,1,2,1,Distribución ingreso justa,0.004327193654272609
representativo,24449,1,2,1,Conoce caso de corrupción,-0.0033851006126382577
representativo,24449,1,2,1,Confianza Congreso,0.0028355533580949194
representativo,24449,1,2,1,Confianza Televisión,-0.0027818805137520093
representativo,24763,1,0,1,Distribución ingreso justa,-0.0416452643127722
representativo,24763,1,0,1,Apoyo a la democracia,-0.04052116687255741
representativo,24763,1,0,1,Confianza Gobierno,-0.03996616289530959
representativo,24763,1,0,1,País para todos / poderosos,-0.037163780587461996
representativo,24763,1,0,1,Situación económica país,-0.0294550706471145
representativo,24763,1,0,1,Componente igualitario,0.02775867278923172
representativo,24763,1,0,1,Aprobación gobierno,0.021568832890622974
representativo,24763,1,0,1,Expectativa económica país,0.01540317178163359
representativo,24763,1,0,1,Economía país vs. año anterior,0.011097870390762146
representativo,24763,1,0,1,Confianza Televisión,0.004662179515246943
representativo,12537,1,2,1,País para todos / poderosos,0.015678234862375184
representativo,12537,1,2,1,Apoyo a la democracia,0.011350675691010358
representativo,12537,1,2,1,Aprobación gobierno,-0.008538090126791008
representativo,12537,1,2,1,Situación económica país,0.006213782756494616
representativo,12537,1,2,1,Componente igualitario,-0.005560092217629563
representativo,12537,1,2,1,Victimización delictiva,0.004387873275456984
representativo,12537,1,2,1,Confianza Gobierno,0.004347466737215364
representativo,12537,1,2,1,Confianza Partidos Políticos,-0.0037406978387997188
representativo,12537,1,2,1,Progreso contra corrupción,-0.0026004137061936073
representativo,12537,1,2,1,Confianza Poder Judicial,-0.0022881705181755207
representativo,7038,2,3,1,Situación económica país,0.045291602243836944
representativo,7038,2,3,1,Distribución ingreso justa,0.04371766939975486
representativo,7038,2,3,1,Apoyo a la democracia,0.04297709296629338
representativo,7038,2,3,1,Componente igualitario,-0.03288118902402663
representativo,7038,2,3,1,Aprobación gobierno,-0.029459445566769105
representativo,7038,2,3,1,Economía país vs. año anterior,-0.020886523468367835
representativo,7038,2,3,1,Expectativa económica país,-0.01365286094130878
representativo,7038,2,3,1,País para todos / poderosos,0.011955253227035093
representativo,7038,2,3,1,Progreso contra corrupción,0.010134903551181249
representativo,7038,2,3,1,Confianza Congreso,0.003852162426913982
representativo,12826,2,2,0,País para todos / poderosos,0.015794832319183466
representativo,12826,2,2,0,Apoyo a la democracia,0.008990104740159642
representativo,12826,2,2,0,Componente igualitario,-0.007474787228236097
representativo,12826,2,2,0,Aprobación gobierno,-0.006413918283874763
representativo,12826,2,2,0,Situación económica país,0.005754860393595907
representativo,12826,2,2,0,Conoce caso de corrupción,-0.0056579661034869095
representativo,12826,2,2,0,Confianza Gobierno,0.005269588182260089
representativo,12826,2,2,0,Victimización delictiva,0.0037779566133682298
representativo,12826,2,2,0,Expectativa económica país,-0.0019610793587184283
representativo,12826,2,2,0,Confianza Partidos Políticos,-0.0010022170368297009
representativo,12317,2,2,0,País para todos / poderosos,0.01737847157529994
representativo,12317,2,2,0,Aprobación gobierno,-0.007874615349765255
representativo,12317,2,2,0,Apoyo a la democracia,0.007737135977524103
representativo,12317,2,2,0,Componente igualitario,-0.006331903388995989
representativo,12317,2,2,0,Situación económica país,0.005358272357501763
representativo,12317,2,2,0,Victimización delictiva,0.004682866087779248
representativo,12317,2,2,0,Confianza Partidos Políticos,0.0042577667622233015
representativo,12317,2,2,0,Sexo,0.002664740320530844
representativo,12317,2,2,0,Edad,-0.0026124955796729575
representativo,12317,2,2,0,Confianza FF.AA.,0.002357048459684137
representativo,7715,2,0,2,Apoyo a la democracia,-0.04407970682236124
representativo,7715,2,0,2,Confianza Gobierno,-0.042526466392810734
representativo,7715,2,0,2,País para todos / poderosos,-0.03255251533363007
representativo,7715,2,0,2,Situación económica país,-0.03242847512730776
representativo,7715,2,0,2,Componente igualitario,0.02679009051956904
representativo,7715,2,0,2,Aprobación gobierno,0.019455407629651665
representativo,7715,2,0,2,Expectativa económica país,0.014278520940582955
representativo,7715,2,0,2,Economía país vs. año anterior,0.010098978659800868
representativo,7715,2,0,2,Confianza Congreso,-0.007698829936687489
representativo,7715,2,0,2,Expectativa económica personal,0.004872044647977414
representativo,25108,2,2,0,País para todos / poderosos,0.012951927805682314
representativo,25108,2,2,0,Situación económica país,0.008449986397180346
representativo,25108,2,2,0,Apoyo a la democracia,0.008396344278952212
representativo,25108,2,2,0,Aprobación gobierno,-0.007457206500212046
representativo,25108,2,2,0,Confianza Partidos Políticos,0.006930453716374532
representativo,25108,2,2,0,Victimización delictiva,0.006683775730606326
representativo,25108,2,2,0,Expectativa económica personal,-0.004816616266348275
representativo,25108,2,2,0,Progreso contra corrupción,-0.003531869201212031
representativo,25108,2,2,0,Expectativa económica país,-0.002940207356723638
representativo,25108,2,2,0,Edad,0.0027517913928425757
representativo,7505,3,2,1,País para todos / poderosos,0.012580685635800054
representativo,7505,3,2,1,Componente igualitario,-0.00875223664770609
representativo,7505,3,2,1,Apoyo a la democracia,0.00850705533498057
representativo,7505,3,2,1,Victimización delictiva,0.005696587115791107
representativo,7505,3,2,1,Aprobación gobierno,-0.005164844364987854
representativo,7505,3,2,1,Conoce caso de corrupción,-0.005045397901168652
representativo,7505,3,2,1,Expectativa económica país,-0.0027541657213315906
representativo,7505,3,2,1,Edad,-0.002669047675927292
representativo,7505,3,2,1,Confianza Congreso,-0.002634327080743766
representativo,7505,3,2,1,Confianza Policía,0.001501976076313513
representativo,7782,3,2,1,País para todos / poderosos,0.015733365936612193
representativo,7782,3,2,1,Apoyo a la democracia,0.010061958180843537
representativo,7782,3,2,1,Situación económica país,0.007486504655246588
representativo,7782,3,2,1,Confianza Partidos Políticos,0.006903219233572582
representativo,7782,3,2,1,Componente igualitario,-0.006484467382360124
representativo,7782,3,2,1,Expectativa económica personal,-0.00569828654142759
representativo,7782,3,2,1,Confianza Gobierno,0.004439511264238909
representativo,7782,3,2,1,Aprobación gobierno,-0.0035080663794137047
representativo,7782,3,2,1,Confianza Policía,0.0029215244663661623
representativo,7782,3,2,1,Victimización delictiva,0.0020052765928178034
representativo,12490,3,3,0,Situación económica país,0.046540331349280845
representativo,12490,3,3,0,Apoyo a la democracia,0.04453567021545149
representativo,12490,3,3,0,Distribución ingreso justa,0.044280805956362045
representativo,12490,3,3,0,Componente igualitario,-0.03174752064993988
representativo,12490,3,3,0,Aprobación gobierno,-0.02532053106648059
representativo,12490,3,3,0,Economía país vs. año anterior,-0.024506715545306593
representativo,12490,3,3,0,País para todos / poderosos,0.02035575340426657
representativo,12490,3,3,0,Expectativa económica país,-0.018260684939098493
representativo,12490,3,3,0,Progreso contra corrupción,0.01126098145103234
representativo,12490,3,3,0,Situación ocupacional,-0.004256398141816919
representativo,12469,3,2,1,Apoyo a la democracia,0.012859274041093584
representativo,12469,3,2,1,País para todos / poderosos,0.011526392166682763
representativo,12469,3,2,1,Distribución ingreso justa,0.008181540918158762
representativo,12469,3,2,1,Aprobación gobierno,-0.008147591855437585
representativo,12469,3,2,1,Situación económica país,0.006154179896079032
representativo,12469,3,2,1,Victimización delictiva,0.005898695508911928
representativo,12469,3,2,1,Expectativa económica personal,-0.0045522642124184816
representativo,12469,3,2,1,Componente igualitario,-0.004339363661601903
representativo,12469,3,2,1,Expectativa económica país,-0.001343731432073343
representativo,12469,3,2,1,Nivel socioeconómico,0.0011236089946773796
representativo,7401,3,1,2,Situación económica país,-0.017023060560476696
representativo,7401,3,1,2,Distribución ingreso justa,-0.009686343098718703
representativo,7401,3,1,2,Aprobación gobierno,0.009311803728685394
representativo,7401,3,1,2,Apoyo a la democracia,-0.008790303746664582
representativo,7401,3,1,2,Componente igualitario,0.008606488120509218
representativo,7401,3,1,2,Conoce caso de corrupción,-0.007573408043671681
representativo,7401,3,1,2,Economía país vs. año anterior,0.007314113676592969
representativo,7401,3,1,2,Expectativa económica personal,-0.00367093391460828
representativo,7401,3,1,2,Confianza Poder Judicial,-0.0036234310030047456
representativo,7401,3,1,2,Victimización delictiva,0.002183536905615009
error_maximo,21601,0,3,3,Situación económica país,0.048385802605894146
error_maximo,21601,0,3,3,Confianza Gobierno,0.047633890992589675
error_maximo,21601,0,3,3,Apoyo a la democracia,0.037525127061491324
error_maximo,21601,0,3,3,Aprobación gobierno,-0.028178405779005808
error_maximo,21601,0,3,3,País para todos / poderosos,0.02101819427507715
error_maximo,21601,0,3,3,Economía país vs. año anterior,-0.017461248089623804
error_maximo,21601,0,3,3,Confianza Poder Judicial,0.010180476172988303
error_maximo,21601,0,3,3,Confianza Partidos Políticos,0.006367203874309776
error_maximo,21601,0,3,3,Confianza Congreso,0.006137193370020545
error_maximo,21601,0,3,3,Situación ocupacional,-0.0030516352447474767
error_maximo,4844,3,0,3,Confianza Gobierno,-0.04120665038332061
error_maximo,4844,3,0,3,Distribución ingreso justa,-0.040608616251478574
error_maximo,4844,3,0,3,Apoyo a la democracia,-0.039175286982855856
error_maximo,4844,3,0,3,País para todos / poderosos,-0.03456031526252557
error_maximo,4844,3,0,3,Componente igualitario,0.02605107715371545
error_maximo,4844,3,0,3,Situación económica país,-0.02595468462331176
error_maximo,4844,3,0,3,Aprobación gobierno,0.02027240521738794
error_maximo,4844,3,0,3,Expectativa económica país,0.016767789176177213
error_maximo,4844,3,0,3,Economía país vs. año anterior,0.014245959926303392
error_maximo,4844,3,0,3,Interés en política,0.004847715131181547
error_maximo,30840,3,0,3,Distribución ingreso justa,-0.045513092998363466
error_maximo,30840,3,0,3,Apoyo a la democracia,-0.037889647641774896
error_maximo,30840,3,0,3,Componente igualitario,0.02987276339114279
error_maximo,30840,3,0,3,Situación económica país,-0.028980754044209515
error_maximo,30840,3,0,3,País para todos / poderosos,-0.02661961570953581
error_maximo,30840,3,0,3,Aprobación gobierno,0.02282492239008622
error_maximo,30840,3,0,3,Expectativa económica país,0.014290491541772976
error_maximo,30840,3,0,3,Progreso contra corrupción,-0.008893681445364053
error_maximo,30840,3,0,3,Expectativa económica personal,0.006670580360820309
error_maximo,30840,3,0,3,Confianza Policía,0.0057384150345752005
error_maximo,3187,0,3,3,Confianza Gobierno,0.050265430376958346
error_maximo,3187,0,3,3,Situación económica país,0.04854006096189409
error_maximo,3187,0,3,3,Apoyo a la democracia,0.04137553445093782
error_maximo,3187,0,3,3,Componente igualitario,-0.03830881786679638
error_maximo,3187,0,3,3,Aprobación gobierno,-0.023437020656934347
error_maximo,3187,0,3,3,Economía país vs. año anterior,-0.019056534131648054
error_maximo,3187,0,3,3,País para todos / poderosos,0.018513985366329446
error_maximo,3187,0,3,3,Expectativa económica país,-0.015299898418193476
error_maximo,3187,0,3,3,Confianza Congreso,0.008615047324314364
error_maximo,3187,0,3,3,Progreso contra corrupción,0.0077454455749936596
error_maximo,17583,0,3,3,Confianza Gobierno,0.049420046576430954
error_maximo,17583,0,3,3,Distribución ingreso justa,0.0455694476587199
error_maximo,17583,0,3,3,Situación económica país,0.04472196430225019
error_maximo,17583,0,3,3,Apoyo a la democracia,0.03981836199308032
error_maximo,17583,0,3,3,Componente igualitario,-0.03175956601739305
error_maximo,17583,0,3,3,Aprobación gobierno,-0.027705382738858936
error_maximo,17583,0,3,3,Economía país vs. año anterior,-0.02111955284380048
error_maximo,17583,0,3,3,País para todos / poderosos,0.01801101046422842
error_maximo,17583,0,3,3,Expectativa económica país,-0.014792206215222436
error_maximo,17583,0,3,3,Confianza Poder Judicial,0.008675257100991223
error_maximo,19674,0,3,3,Situación económica país,0.04718181166329045
error_maximo,19674,0,3,3,Confianza Gobierno,0.04689304303580144
error_maximo,19674,0,3,3,Distribución ingreso justa,0.04379505137891581
error_maximo,19674,0,3,3,Apoyo a la democracia,0.04131461766163477
error_maximo,19674,0,3,3,Componente igualitario,-0.03616614716327163
error_maximo,19674,0,3,3,Aprobación gobierno,-0.03051610016763562
error_maximo,19674,0,3,3,Economía país vs. año anterior,-0.022964746537072787
error_maximo,19674,0,3,3,País para todos / poderosos,0.02121315236067442
error_maximo,19674,0,3,3,Expectativa económica país,-0.016249245498141683
error_maximo,19674,0,3,3,Confianza Congreso,0.011011657594364507
error_maximo,2941,3,0,3,Situación económica país,-0.017977978024354562
error_maximo,2941,3,0,3,Confianza Gobierno,-0.014565805011812871
error_maximo,2941,3,0,3,Componente igualitario,0.009822552570594945
error_maximo,2941,3,0,3,Apoyo a la democracia,-0.009746837069447803
error_maximo,2941,3,0,3,Aprobación gobierno,0.008774500689146578
error_maximo,2941,3,0,3,Confianza Partidos Políticos,-0.006184562846723721
error_maximo,2941,3,0,3,Conoce caso de corrupción,-0.005736973209716565
error_maximo,2941,3,0,3,País para todos / poderosos,-0.002756097597559874
error_maximo,2941,3,0,3,Progreso contra corrupción,-0.002651052966289158
error_maximo,2941,3,0,3,Victimización delictiva,-0.0017398915826753274
error_maximo,13561,0,3,3,Confianza Gobierno,0.049610117023129716
error_maximo,13561,0,3,3,Situación económica país,0.045186645523382425
error_maximo,13561,0,3,3,Apoyo a la democracia,0.04278314858200439
error_maximo,13561,0,3,3,Aprobación gobierno,-0.028976484809173746
error_maximo,13561,0,3,3,Economía país vs. año anterior,-0.023313453942168442
error_maximo,13561,0,3,3,Expectativa económica país,-0.013342728444257719
error_maximo,13561,0,3,3,País para todos / poderosos,0.011236951878804538
error_maximo,13561,0,3,3,Progreso contra corrupción,0.00779277526947499
error_maximo,13561,0,3,3,Confianza Congreso,0.007083495991534531
error_maximo,13561,0,3,3,Confianza Poder Judicial,0.004043828648851585
error_maximo,16563,0,3,3,Situación económica país,0.04819446963453344
error_maximo,16563,0,3,3,Confianza Gobierno,0.04799219086204973
error_maximo,16563,0,3,3,Distribución ingreso justa,0.04427247613598249
error_maximo,16563,0,3,3,Apoyo a la democracia,0.03695827858031801
error_maximo,16563,0,3,3,Componente igualitario,-0.035052587172771994
error_maximo,16563,0,3,3,Aprobación gobierno,-0.027112346871570298
error_maximo,16563,0,3,3,Economía país vs. año anterior,-0.020248605535090305
error_maximo,16563,0,3,3,País para todos / poderosos,0.015610788435496683
error_maximo,16563,0,3,3,Confianza Congreso,0.012453912653898114
error_maximo,16563,0,3,3,Confianza Partidos Políticos,0.006846435929866907
error_maximo,14923,3,0,3,Apoyo a la democracia,-0.042883405937637196
error_maximo,14923,3,0,3,Confianza Gobierno,-0.039835752533683204
error_maximo,14923,3,0,3,País para todos / poderosos,-0.03432648087676945
error_maximo,14923,3,0,3,Situación económica país,-0.032590961350683734
error_maximo,14923,3,0,3,Componente igualitario,0.028325508775398276
error_maximo,14923,3,0,3,Aprobación gobierno,0.02108449645352779
error_maximo,14923,3,0,3,Expectativa económica país,0.012551774576389434
error_maximo,14923,3,0,3,Economía país vs. año anterior,0.010165246510796878
error_maximo,14923,3,0,3,Confianza Partidos Políticos,-0.003962145898836198
error_maximo,14923,3,0,3,Nivel socioeconómico,-0.0023323253814428293
error_maximo,30271,3,0,3,Confianza Gobierno,-0.045459261528985405
error_maximo,30271,3,0,3,Apoyo a la democracia,-0.04031933654775893
error_maximo,30271,3,0,3,Distribución ingreso justa,-0.039254943770250794
error_maximo,30271,3,0,3,Situación económica país,-0.03208537243301987
error_maximo,30271,3,0,3,País para todos / poderosos,-0.02909207169284753
error_maximo,30271,3,0,3,Componente igualitario,0.027506948635505936
error_maximo,30271,3,0,3,Aprobación gobierno,0.022520013189596233
error_maximo,30271,3,0,3,Economía país vs. año anterior,0.015390935783387722
error_maximo,30271,3,0,3,Expectativa económica país,0.011654744459824508
error_maximo,30271,3,0,3,Edad,-0.004242462567006442
error_maximo,17918,0,3,3,Confianza Gobierno,0.05326953304924052
error_maximo,17918,0,3,3,Situación económica país,0.04333826889495468
error_maximo,17918,0,3,3,Distribución ingreso justa,0.04217248301902135
error_maximo,17918,0,3,3,Apoyo a la democracia,0.04184206283541195
error_maximo,17918,0,3,3,Componente igualitario,-0.03395530388873609
error_maximo,17918,0,3,3,Aprobación gobierno,-0.030737198200549983
error_maximo,17918,0,3,3,País para todos / poderosos,0.022696181053700835
error_maximo,17918,0,3,3,Economía país vs. año anterior,-0.0180655401929602
error_maximo,17918,0,3,3,Expectativa económica país,-0.01501365564100531
error_maximo,17918,0,3,3,Progreso contra corrupción,0.008729224149370838
error_maximo,3851,0,3,3,Situación económica país,0.04757303805981406
error_maximo,3851,0,3,3,Distribución ingreso justa,0.04709829394657232
error_maximo,3851,0,3,3,Apoyo a la democracia,0.03733322763251491
error_maximo,3851,0,3,3,Aprobación gobierno,-0.02969629572177269
error_maximo,3851,0,3,3,Expectativa económica país,-0.02271651741684153
error_maximo,3851,0,3,3,Economía país vs. año anterior,-0.01959061852628764
error_maximo,3851,0,3,3,País para todos / poderosos,0.018503280341453366
error_maximo,3851,0,3,3,Progreso contra corrupción,0.008435735135822277
error_maximo,3851,0,3,3,Interés en política,-0.008009144752295978
error_maximo,3851,0,3,3,Edad,-0.002496017798271294
error_maximo,31299,0,3,3,Distribución ingreso justa,0.04947834387666061
error_maximo,31299,0,3,3,Confianza Gobierno,0.0481111709273313
error_maximo,31299,0,3,3,Situación económica país,0.04582246579711982
error_maximo,31299,0,3,3,Apoyo a la democracia,0.04436011899749882
error_maximo,31299,0,3,3,Componente igualitario,-0.0306879578992175
error_maximo,31299,0,3,3,Aprobación gobierno,-0.030131455814253163
error_maximo,31299,0,3,3,Expectativa económica país,-0.018970274823029973
error_maximo,31299,0,3,3,País para todos / poderosos,0.01723401033015317
error_maximo,31299,0,3,3,Confianza Congreso,0.008662564234357736
error_maximo,31299,0,3,3,Expectativa económica personal,-0.004760172015748514
error_maximo,16877,3,0,3,Confianza Gobierno,-0.0397406171499858
error_maximo,16877,3,0,3,Apoyo a la democracia,-0.038908755357163365
error_maximo,16877,3,0,3,Distribución ingreso justa,-0.03678255250051083
error_maximo,16877,3,0,3,Componente igualitario,0.0318157425296212
error_maximo,16877,3,0,3,Situación económica país,-0.03161071672964376
error_maximo,16877,3,0,3,País para todos / poderosos,-0.03135602280870147
error_maximo,16877,3,0,3,Aprobación gobierno,0.02626954915669858
error_maximo,16877,3,0,3,Democracia electoral,-0.006522030890224166
error_maximo,16877,3,0,3,Confianza Congreso,-0.004505833319391424
error_maximo,16877,3,0,3,Confianza Policía,0.0040464879301246965
error_maximo,19212,3,0,3,Distribución ingreso justa,-0.046004831669619856
error_maximo,19212,3,0,3,Confianza Gobierno,-0.039869068139631356
error_maximo,19212,3,0,3,Apoyo a la democracia,-0.03843747365223182
error_maximo,19212,3,0,3,Situación económica país,-0.03446608134761821
error_maximo,19212,3,0,3,Componente igualitario,0.032682158282585264
error_maximo,19212,3,0,3,País para todos / poderosos,-0.027927432291099154
error_maximo,19212,3,0,3,Aprobación gobierno,0.019848473012409468
error_maximo,19212,3,0,3,Economía país vs. año anterior,0.014319413552277026
error_maximo,19212,3,0,3,Expectativa económica país,0.011421876066538715
error_maximo,19212,3,0,3,Confianza Congreso,-0.009815947919541981
error_maximo,12032,3,0,3,Distribución ingreso justa,-0.04172558528646354
error_maximo,12032,3,0,3,Confianza Gobierno,-0.041020106291661584
error_maximo,12032,3,0,3,Apoyo a la democracia,-0.03987908576074248
error_maximo,12032,3,0,3,País para todos / poderosos,-0.03529934643691875
error_maximo,12032,3,0,3,Situación económica país,-0.027982737058824713
error_maximo,12032,3,0,3,Componente igualitario,0.02670015111479742
error_maximo,12032,3,0,3,Aprobación gobierno,0.019988376241050806
error_maximo,12032,3,0,3,Expectativa económica país,0.015887086208480346
error_maximo,12032,3,0,3,Economía país vs. año anterior,0.011796876735779609
error_maximo,12032,3,0,3,Progreso contra corrupción,-0.0063452439078112224
error_maximo,10419,0,3,3,Situación económica país,0.05054408252521379
error_maximo,10419,0,3,3,Distribución ingreso justa,0.04714812352915039
error_maximo,10419,0,3,3,Apoyo a la democracia,0.0440079452294551
error_maximo,10419,0,3,3,Componente igualitario,-0.027164216743798153
error_maximo,10419,0,3,3,Economía país vs. año anterior,-0.023592648237939006
error_maximo,10419,0,3,3,Aprobación gobierno,-0.021768643270423365
error_maximo,10419,0,3,3,País para todos / poderosos,0.01463829570797451
error_maximo,10419,0,3,3,Expectativa económica país,-0.013463984193299163
error_maximo,10419,0,3,3,Progreso contra corrupción,0.010362556626303598
error_maximo,10419,0,3,3,Confianza Poder Judicial,0.005768077450215491
error_maximo,28809,0,3,3,Confianza Gobierno,0.05185462015623122
error_maximo,28809,0,3,3,Apoyo a la democracia,0.04754379527312273
error_maximo,28809,0,3,3,Situación económica país,0.042675074164491233
error_maximo,28809,0,3,3,Aprobación gobierno,-0.03276729174840898
error_maximo,28809,0,3,3,Componente igualitario,-0.027930171489185415
error_maximo,28809,0,3,3,País para todos / poderosos,0.016526475106132196
error_maximo,28809,0,3,3,Expectativa económica país,-0.014856072108562993
error_maximo,28809,0,3,3,Economía país vs. año anterior,-0.01316664489638097
error_maximo,28809,0,3,3,Progreso contra corrupción,0.00842205247608314
error_maximo,28809,0,3,3,Confianza Congreso,0.0076642326353340865
error_maximo,4252,3,0,3,Apoyo a la democracia,-0.04514237107227355
error_maximo,4252,3,0,3,Distribución ingreso justa,-0.03724677979128628
error_maximo,4252,3,0,3,Confianza Gobierno,-0.03495337333283692
error_maximo,4252,3,0,3,Situación económica país,-0.029542713906253015
error_maximo,4252,3,0,3,País para todos / poderosos,-0.025600954429892814
error_maximo,4252,3,0,3,Aprobación gobierno,0.018780011334681553
error_maximo,4252,3,0,3,Conoce caso de corrupción,0.013380080181743614
error_maximo,4252,3,0,3,Progreso contra corrupción,-0.008360223790615401
error_maximo,4252,3,0,3,Victimización delictiva,-0.005513772507253355
error_maximo,4252,3,0,3,Confianza Partidos Políticos,-0.0037501689279222507
error_maximo,28953,0,3,3,Confianza Gobierno,0.05043754608294843
error_maximo,28953,0,3,3,Situación económica país,0.04764153764757008
error_maximo,28953,0,3,3,Distribución ingreso justa,0.04708685825173084
error_maximo,28953,0,3,3,Apoyo a la democracia,0.04077987178929678
error_maximo,28953,0,3,3,Componente igualitario,-0.02970794490623875
error_maximo,28953,0,3,3,Aprobación gobierno,-0.029357865694157666
error_maximo,28953,0,3,3,Economía país vs. año anterior,-0.019498663209715
error_maximo,28953,0,3,3,País para todos / poderosos,0.01542321942943616
error_maximo,28953,0,3,3,Expectativa económica país,-0.014362379749877953
error_maximo,28953,0,3,3,Progreso contra corrupción,0.01168639264719454
error_maximo,10291,0,3,3,Confianza Gobierno,0.051956986590569784
error_maximo,10291,0,3,3,Situación económica país,0.04713919945701135
error_maximo,10291,0,3,3,Apoyo a la democracia,0.0420591445040387
error_maximo,10291,0,3,3,Componente igualitario,-0.03203389926438877
error_maximo,10291,0,3,3,Aprobación gobierno,-0.026284863031422863
error_maximo,10291,0,3,3,Economía país vs. año anterior,-0.023729837540741934
error_maximo,10291,0,3,3,País para todos / poderosos,0.02248099464886656
error_maximo,10291,0,3,3,Expectativa económica país,-0.018822973706849714
error_maximo,10291,0,3,3,Confianza Congreso,0.005320291403698101
error_maximo,10291,0,3,3,Expectativa económica personal,-0.004432839029059028
error_maximo,15907,0,3,3,Situación económica país,0.04895194905764407
error_maximo,15907,0,3,3,Confianza Gobierno,0.04520602478078154
error_maximo,15907,0,3,3,Apoyo a la democracia,0.042501017452870014
error_maximo,15907,0,3,3,Componente igualitario,-0.029085960337051592
error_maximo,15907,0,3,3,Aprobación gobierno,-0.02498059883997145
error_maximo,15907,0,3,3,País para todos / poderosos,0.01865764097976663
error_maximo,15907,0,3,3,Expectativa económica país,-0.016450198686066498
error_maximo,15907,0,3,3,Confianza Partidos Políticos,0.011968545730673586
error_maximo,15907,0,3,3,Confianza Congreso,0.010888848985313088
error_maximo,15907,0,3,3,Progreso contra corrupción,0.008715531498056183
error_maximo,19379,0,3,3,Confianza Gobierno,0.053828991640320255
error_maximo,19379,0,3,3,Distribución ingreso justa,0.04588604345213597
error_maximo,19379,0,3,3,Situación económica país,0.04190108022508599
error_maximo,19379,0,3,3,Apoyo a la democracia,0.03859119087214846
error_maximo,19379,0,3,3,Componente igualitario,-0.03229817878464802
error_maximo,19379,0,3,3,Aprobación gobierno,-0.02724508493040858
error_maximo,19379,0,3,3,Economía país vs. año anterior,-0.01942523233207106
error_maximo,19379,0,3,3,País para todos / poderosos,0.01888596213722691
error_maximo,19379,0,3,3,Expectativa económica país,-0.01125669429194829
error_maximo,19379,0,3,3,Progreso contra corrupción,0.009414891279592332
error_maximo,31948,3,0,3,Distribución ingreso justa,-0.045229496323221985
error_maximo,31948,3,0,3,Apoyo a la democracia,-0.03961729959665084
error_maximo,31948,3,0,3,Confianza Gobierno,-0.03699366336813968
error_maximo,31948,3,0,3,Situación económica país,-0.032437034537327894
error_maximo,31948,3,0,3,Componente igualitario,0.031036437141729857
error_maximo,31948,3,0,3,País para todos / poderosos,-0.02885759105643408
error_maximo,31948,3,0,3,Aprobación gobierno,0.02203944681218384
error_maximo,31948,3,0,3,Expectativa económica país,0.015704128053764865
error_maximo,31948,3,0,3,Economía país vs. año anterior,0.0138716538226553
error_maximo,31948,3,0,3,Progreso contra corrupción,-0.005995530929351722
error_maximo,11533,0,3,3,Confianza Gobierno,0.05137691074711115
error_maximo,11533,0,3,3,Situación económica país,0.04855041694118677
error_maximo,11533,0,3,3,Apoyo a la democracia,0.042299242880652246
error_maximo,11533,0,3,3,Componente igualitario,-0.03172100257593328
error_maximo,11533,0,3,3,Aprobación gobierno,-0.02592170705487696
error_maximo,11533,0,3,3,Economía país vs. año anterior,-0.025120218796238134
error_maximo,11533,0,3,3,País para todos / poderosos,0.021264583690818094
error_maximo,11533,0,3,3,Confianza Congreso,0.00908563649480965
error_maximo,11533,0,3,3,Progreso contra corrupción,0.007684938753342368
error_maximo,11533,0,3,3,Confianza Poder Judicial,0.005247718974639386
error_maximo,8692,0,3,3,Confianza Gobierno,0.05085511885960759
error_maximo,8692,0,3,3,Distribución ingreso justa,0.04482508002603488
error_maximo,8692,0,3,3,Situación económica país,0.042837905427290865
error_maximo,8692,0,3,3,Apoyo a la democracia,0.042416892737192166
error_maximo,8692,0,3,3,Componente igualitario,-0.0324987125557675
error_maximo,8692,0,3,3,Aprobación gobierno,-0.026118330463889457
error_maximo,8692,0,3,3,País para todos / poderosos,0.02210407726781507
error_maximo,8692,0,3,3,Economía país vs. año anterior,-0.020143190249022187
error_maximo,8692,0,3,3,Progreso contra corrupción,0.013505188477139845
error_maximo,8692,0,3,3,Confianza Congreso,0.008398289873869735
error_maximo,13116,0,3,3,Confianza Gobierno,0.04894375242080078
error_maximo,13116,0,3,3,Situación económica país,0.04873826955631565
error_maximo,13116,0,3,3,Distribución ingreso justa,0.03850832372355791
error_maximo,13116,0,3,3,Apoyo a la democracia,0.03491586667269759
error_maximo,13116,0,3,3,Aprobación gobierno,-0.024565127755823382
